Codename,Product,"Sub
#","Ver
#",Region,1st Party,Platform,"Product
Code",Submitter,Sub Date,Sub Month,Result,"Result
Date","Days
in Test",Fail Reason,"Notes
(detail Fail reason if any)","Build Path
hyperlink",
APK2,Patch,1,1.20,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,9-Oct-25,Oct-25,PASS,10-Oct-25,2,,1.20 patch; Passed but to be resubmitted to fix loc text bug (Anime Song DLC),,
APK2,Patch,1,1.20,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,9-Oct-25,Oct-25,PASS,10-Oct-25,2,,1.20 patch; Passed but to be resubmitted to fix loc text bug (Anime Song DLC),,
APK2,Patch,1,1.20,WW,Valve,Steam,20024478,SOA,9-Oct-25,Oct-25,PASS,10-Oct-25,2,,1.20 patch; Passed but to be resubmitted to fix loc text bug (Anime Song DLC),,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,9-Oct-25,Oct-25,PASS,14-Oct-25,4,,Anime Song Pack DLC; Passed but conditional rejected to resubmit for loc text bug fix,,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,9-Oct-25,Oct-25,PASS,14-Oct-25,4,,Anime Song Pack DLC; Passed but conditional rejected to resubmit for loc text bug fix,,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,9-Oct-25,Oct-25,PASS,14-Oct-25,4,,Kaigaku DLC1,,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,9-Oct-25,Oct-25,PASS,14-Oct-25,4,,Kaigaku DLC1,,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,9-Oct-25,Oct-25,PASS,14-Oct-25,4,,PS Tournament DLC (1),,
APK2,DLC,1,1.00,WW,Microsoft,XB1,9N0GP5VK5N2L,SOA,9-Oct-25,Oct-25,PASS,10-Oct-25,2,,Anime Song Pack DLC; Passed but to be resubmitted to fix loc text bug (Anime Song DLC),,
APK2,DLC,1,1.00,WW,Microsoft,XBS,9N0GP5VK5N2L,SOA,9-Oct-25,Oct-25,PASS,10-Oct-25,2,,Anime Song Pack DLC; Passed but to be resubmitted to fix loc text bug (Anime Song DLC),,
APK2,DLC,1,1.00,WW,Microsoft,XB1,9NX992BF94MP,SOA,9-Oct-25,Oct-25,PASS,10-Oct-25,2,,Kaigaku DLC1,,
APK2,DLC,1,1.00,WW,Microsoft,XBS,9NX992BF94MP,SOA,9-Oct-25,Oct-25,PASS,10-Oct-25,2,,Kaigaku DLC1,,
APK2,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,9-Oct-25,Oct-25,PASS,10-Oct-25,2,,Anime Song Pack DLC,,
APK2,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,9-Oct-25,Oct-25,PASS,10-Oct-25,2,,Kaigaku DLC1,,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,14-Oct-25,Oct-25,PASS,14-Oct-25,1,,SP service entitlement,,
Raijin,Patch,1,1.12,WW,Valve,Steam,20294993,SOA,15-Oct-25,Oct-25,PASS,15-Oct-25,1,,Hotfix patch for Unity vulnerability issue (game),,
Raijin,Patch,1,1.12,WW,Valve,Steam,20294858,SOA,15-Oct-25,Oct-25,PASS,15-Oct-25,1,,Hotfix patch for Unity vulnerability issue (demo),,
Terra,Patch,1,1.20,WW,Nintendo,NSW,HAC-U-A8QFA,SOJ,15-Oct-25,Oct-25,FAIL,22-Oct-25,6,Compliance,1.20 NSW/NSW2 patch (release ver 3); must be sub'd w/ Upgrade; ROM pulled due to online play server issue,,
Terra,DLC,1,1.0.0,WW,Nintendo,NSW,HAC-M-A8QFA,SOJ,15-Oct-25,Oct-25,PASS,11-Nov-25,20,,"Upgrade pack DLC (for NSW2); must be sub'd w/ 1.20
DLC Archive no. 02 (DLC0099)",,
AdamSS,Game,1,1.001.000,WW,Sony,PS5,PPSA-30247,SOJ,16-Oct-25,Oct-25,PASS,20-Oct-25,3,,RC2 submission to fix 2 MF NC bugs (slot 10/18-10/21),,
Flash,Patch,1,n/a,WW,Valve,Steam,20219082,SOA,17-Oct-25,Oct-25,PASS,17-Oct-25,1,,Unity hotfix patch,,
Flash2,Patch,1,n/a,WW,Valve,Steam,20220487,SOA,17-Oct-25,Oct-25,PASS,17-Oct-25,1,,Unity hotfix patch,,
APK2,Patch,1,1.21,WW,Sony,PS5,PPSA-25427,SOJ,22-Oct-25,Oct-25,PASS,27-Oct-25,4,,1.20 patch; To resubmit to fix loc text bug (Anime Song DLC),,
APK2,Patch,1,1.21,WW,Sony,PS4,CUSA-50716,SOJ,22-Oct-25,Oct-25,PASS,27-Oct-25,4,,1.20 patch; To resubmit to fix loc text bug (Anime Song DLC),,
APK2,Patch,1,1.21,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,22-Oct-25,Oct-25,PASS,23-Oct-25,2,,1.20 patch; To resubmit to fix loc text bug (Anime Song DLC),,
APK2,Patch,1,1.21,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,22-Oct-25,Oct-25,PASS,23-Oct-25,2,,1.20 patch; To resubmit to fix loc text bug (Anime Song DLC),,
APK2,Patch,1,1.21,WW,Valve,Steam,20426883,SOA,22-Oct-25,Oct-25,PASS,22-Oct-25,1,,1.20 patch; To resubmit to fix loc text bug (Anime Song DLC),,
APK2,DLC,1,1.01,WW,Sony,PS5,PPSA-25427,SOJ,22-Oct-25,Oct-25,PASS,27-Oct-25,4,,Anime Song Pack DLC; To resubmit for loc text bug fix,,
APK2,DLC,1,1.01,WW,Sony,PS4,CUSA-50716,SOJ,22-Oct-25,Oct-25,PASS,27-Oct-25,4,,Anime Song Pack DLC; To resubmit for loc text bug fix,,
APK2,DLC,1,1.01,WW,Microsoft,XB1,9N0GP5VK5N2L,SOA,22-Oct-25,Oct-25,PASS,23-Oct-25,2,,Anime Song Pack DLC; To resubmit for loc text bug fix,,
APK2,DLC,1,1.01,WW,Microsoft,XBS,9N0GP5VK5N2L,SOA,22-Oct-25,Oct-25,PASS,23-Oct-25,2,,Anime Song Pack DLC; To resubmit for loc text bug fix,,
Gelande,Patch,1,1.10,WW,Nintendo,NSW2,BEE-U-AAGRA,SOA,23-Oct-25,Oct-25,PASS,31-Oct-25,7,,1.10 patch,,
Gelande,Game,1,2.0.1440.0,WW,Microsoft,XBS,9NRKLTWN2ZQ7,SOA,23-Oct-25,Oct-25,PASS,25-Oct-25,2,,Base game,,
Gelande,Game,1,1.000.000,WW,Sony,PS5,PPSA-31327,SOJ,23-Oct-25,Oct-25,PASS,27-Oct-25,3,,Base game,,
Terra,Patch,2,1.20,WW,Nintendo,NSW,HAC-U-A8QFA,SOJ,24-Oct-25,Oct-25,PASS,11-Nov-25,13,,1.20 NSW/NSW2 patch (release ver 3); must be sub'd w/ Upgrade (digital),,
Terra,Patch,1,1.20,WW,Sony,PS4,CUSA-35016,SOJ,24-Oct-25,Oct-25,PASS,28-Oct-25,3,,1.20 patch,,
Terra,Patch,1,1.20,WW,Sony,PS5,PPSA-08804,SOJ,24-Oct-25,Oct-25,PASS,28-Oct-25,3,,1.20 patch,,
Terra,Patch,1,1.20,WW,Microsoft,XB1,9NJZSFP2ZNVK,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,1.20 patch,,
Terra,Patch,1,1.20,WW,Microsoft,XBS,9NJZSFP2ZNVK,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,1.20 patch,,
Terra,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-A8QFA,SOJ,12-Nov-25,Nov-25,PASS,13-Nov-25,2,,PAC-MAN DLC (DLC0003),,
Terra,DLC,1,1.00,WW,Sony,PS4,CUSA-35016,SOJ,24-Oct-25,Oct-25,PASS,28-Oct-25,3,,PAC-MAN DLC (DLC0003),,
Terra,DLC,1,1.00,WW,Sony,PS5,PPSA-08804,SOJ,24-Oct-25,Oct-25,PASS,28-Oct-25,3,,PAC-MAN DLC (DLC0003),,
Terra,DLC,1,1.00,WW,Microsoft,XB1,9NK4R1GV7JMT,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,PAC-MAN DLC (DLC0003),,
Terra,DLC,1,1.00,WW,Microsoft,XBS,9NK4R1GV7JMT,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,PAC-MAN DLC (DLC0003),,
AdamSS,Patch,1,1.001.000,WW,Sony,PS5,PPSA-30247,SOJ,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,"D1P, ver 1.06",,
AdamSS,Patch,1,1.0.1.0,WW,Microsoft,XBS,9NSM674QVLBS,SOA,24-Oct-25,Oct-25,PASS,28-Oct-25,3,,"D1P, ver 1.06",,
AdamSS,Patch,1,1.01,WW,Valve,Steam,20435107,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,"D1P, ver 1.06",,
PRF,Patch,1,n/a,WW,Valve,Steam,20409498,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,Unity hotfix patch (OST),,
PRF,Patch,1,n/a,WW,Valve,Steam,20409575,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,Unity hotfix patch (35th anni OST),,
PRF,Patch,1,n/a,WW,Valve,Steam,20409529,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,Unity hotfix patch (35th anni digital artbook),,
PRF,Patch,1,n/a,WW,Valve,Steam,20409539,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,Unity hotfix patch (35th anni history book),,
Orion,Patch,1,n/a,WW,Valve,Steam,20280032,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,Unity hotfix patch,,
Orion,Patch,1,n/a,WW,Epic,EGS,1.0.1.9.77893,SOA,24-Oct-25,Oct-25,PASS,24-Oct-25,1,,Unity hotfix patch,,
Tree I,Patch,1,n/a,WW,Valve,Steam,20414025,SOA,27-Oct-25,Oct-25,PASS,27-Oct-25,1,,Unity hotfix patch,,
Tree II,Patch,1,n/a,WW,Valve,Steam,20414225,SOA,27-Oct-25,Oct-25,PASS,27-Oct-25,1,,Unity hotfix patch,,
Tree III,Patch,1,n/a,WW,Valve,Steam,20414232,SOA,27-Oct-25,Oct-25,PASS,27-Oct-25,1,,Unity hotfix patch,,
P5S,Patch,1,n/a,WW,Valve,Steam,20427252,SOA,29-Oct-25,Oct-25,PASS,29-Oct-25,1,,Unity hotfix patch (Persona 5 Strikers bonus app),,
Red Pencil,Patch,1,n/a,WW,Valve,Steam,20430206,SOA,29-Oct-25,Oct-25,PASS,29-Oct-25,1,,Unity hotfix patch (Soul Hackers 2),,
Red Pencil,Patch,1,1.20.1.0,WW,Microsoft,MSPC,9PBS5BHSPHFJ,SOA,29-Oct-25,Oct-25,PASS,29-Oct-25,1,,Unity hotfix patch (Soul Hackers 2),,
Red Pencil,Patch,1,1.20.0.0,JP,Microsoft,MSPC,9PBS5BHSPHFJ,SOA,29-Oct-25,Oct-25,PASS,29-Oct-25,1,,Unity hotfix patch (Soul Hackers 2),,
Red Pencil,Patch,1,1.20.2.0,Asia,Microsoft,MSPC,9PBS5BHSPHFJ,SOA,29-Oct-25,Oct-25,PASS,29-Oct-25,1,,Unity hotfix patch (Soul Hackers 2),,
Terra,Patch,1,1.10.35,WW,Epic,EGS,terra production,SOA,31-Oct-25,Oct-25,PASS,31-Oct-25,1,,1.20 patch; delayed due to denuvo patch (game),,
Terra,Patch,1,1.00.36,WW,Epic,EGS,terra demo production,SOA,31-Oct-25,Oct-25,PASS,31-Oct-25,1,,1.20 patch; delayed due to denuvo patch (demo),,
Terra,Patch,1,1.20,WW,Valve,Steam,20525333,SOA,31-Oct-25,Oct-25,PASS,31-Oct-25,1,,1.20 patch; delayed due to denuvo patch (game),,
Terra,Patch,1,1.20,WW,Valve,Steam,20419527,SOA,31-Oct-25,Oct-25,PASS,31-Oct-25,1,,1.20 patch; delayed due to denuvo patch (demo),,
Terra,DLC,1,1.10.35,WW,Epic,EGS,terra production,SOA,31-Oct-25,Oct-25,PASS,31-Oct-25,1,,PAC-MAN DLC (DLC0003),,
Terra,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,31-Oct-25,Oct-25,PASS,31-Oct-25,1,,PAC-MAN DLC (DLC0003),,
SMT III,Patch,1,n/a,WW,Valve,Steam,20657000,SOA,31-Oct-25,Oct-25,PASS,31-Oct-25,1,,Unity hotfix patch; new build ID outputted due to missing depot from signed-off build (20584607),,
Nexus2 K1,Game,1,2.11,WW,Valve,Steam,20601293,SOA,31-Oct-25,Oct-25,PASS,12-Nov-25,9,,Early build review,,
Nexus2 K2,Game,1,2.11,WW,Valve,Steam,20601010,SOA,31-Oct-25,Oct-25,PASS,4-Nov-25,3,,Early build review,,
Snowball,Patch,1,1.20.1.0,WW,Microsoft,MSPC,9P07F616XR9R,SOA,3-Nov-25,Nov-25,PASS,3-Nov-25,1,,Unity hotfix patch (Persona 5 Tactica),,
Snowball,Patch,1,n/a,WW,Valve,Steam,20538850,SOA,3-Nov-25,Nov-25,PASS,3-Nov-25,1,,Unity hotfix patch (Persona 5 Tactica),,
Sonic Murder,Patch,1,n/a,WW,Valve,Steam,20535215,SOA,3-Nov-25,Nov-25,PASS,3-Nov-25,1,,Unity hotfix patch (The Muder of Sonic the Hedgehog),,
Sonic Murder,Patch,1,n/a,WW,Apple,MacOS,20535215,SOA,3-Nov-25,Nov-25,PASS,3-Nov-25,1,,Unity hotfix patch (The Muder of Sonic the Hedgehog),,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,5-Nov-25,Nov-25,PASS,8-Nov-25,3,,Zenitsu DLC2,,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,5-Nov-25,Nov-25,PASS,8-Nov-25,3,,PS5 Tournament DLC,,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,5-Nov-25,Nov-25,PASS,8-Nov-25,3,,Zenitsu DLC2,,
APK2,Patch,1,1.30,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,6-Nov-25,Nov-25,PASS,11-Nov-25,4,,1.30 patch,,
APK2,Patch,1,1.30,WW,Sony,PS5,PPSA-25427,SOJ,6-Nov-25,Nov-25,PASS,6-Nov-25,1,,1.30 patch,,
APK2,Patch,1,1.30,WW,Sony,PS4,CUSA-50716,SOJ,6-Nov-25,Nov-25,PASS,6-Nov-25,1,,1.30 patch,,
APK2,Patch,1,1.30,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,6-Nov-25,Nov-25,PASS,6-Nov-25,1,,1.30 patch,,
APK2,Patch,1,1.30,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,6-Nov-25,Nov-25,PASS,6-Nov-25,1,,1.30 patch,,
APK2,Patch,1,1.30,WW,Valve,Steam,20024478,SOA,6-Nov-25,Nov-25,PASS,6-Nov-25,1,,1.30 patch,,
APK2,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-BC7VB,SOJ,6-Nov-25,Nov-25,PASS,11-Nov-25,4,,Zenitsu DLC2,,
APK2,DLC,1,1.00,WW,Microsoft,XB1,9NTNKMSK0WXM,SOA,6-Nov-25,Nov-25,PASS,6-Nov-25,1,,Zenitsu DLC2,,
APK2,DLC,1,1.00,WW,Microsoft,XBS,9NTNKMSK0WXM,SOA,6-Nov-25,Nov-25,PASS,6-Nov-25,1,,Zenitsu DLC2,,
APK2,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,6-Nov-25,Nov-25,PASS,6-Nov-25,1,,Zenitsu DLC2,,
AdamSS,Patch,1,1.07,WW,Valve,Steam,20693935,SOA,7-Nov-25,Nov-25,PASS,7-Nov-25,1,,1.07 patch,,
AdamSS,Patch,1,1.07,WW,Sony,PS5,PPSA-30247,SOJ,7-Nov-25,Nov-25,PASS,9-Nov-25,1,,1.07 patch,,
AdamSS,Patch,1,1.07,WW,Microsoft,XBS,9NSM674QVLBS,SOA,7-Nov-25,Nov-25,PASS,10-Nov-25,2,,1.07 patch,,
Biscus,Game,1,1.00,WW,Nintendo,NSW2,BEE-P-AA59A,SOJ,10-Nov-25,Nov-25,PASS,11-Nov-25,2,,11/7 sign-off; v0,,
Biscus,Game,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,13-Nov-25,Nov-25,PRE,14-Nov-25,2,Presubmission,11/7 sign-off; trc sweep,,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,13-Nov-25,Nov-25,PRE,13-Nov-25,1,Presubmission,LEGENDARY CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,13-Nov-25,Nov-25,PRE,13-Nov-25,1,Presubmission,LEGENDARY CHARACTER OUTFIT PACK (LEGENDARY COORDINATE PACK),,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,13-Nov-25,Nov-25,PRE,13-Nov-25,1,Presubmission,GARAKE CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,13-Nov-25,Nov-25,PRE,13-Nov-25,1,Presubmission,LEGENDARY BGM CD PACK (BGM PACK) ,,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,13-Nov-25,Nov-25,PRE,13-Nov-25,1,Presubmission,ICHIBAN LEGENDARY LAD (MEMBER KASUGA),,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,13-Nov-25,Nov-25,PRE,13-Nov-25,1,Presubmission,ICHIBAN KASUGA LEGENDARY OUTFIT PACK (KASUGA COORDINATE),,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,13-Nov-25,Nov-25,PRE,13-Nov-25,1,Presubmission,LEGENDARY LADS & GALS PACK (LEGENDARY BOYS AND LADIES SET),,
Biscus,Game,1,1.00,WW,Nintendo,NSW2,BEE-P-AA59A,SOJ,11-Nov-25,Nov-25,PRE,19-Nov-25,7,Presubmission,11/10 sign-off; v1,,
Biscus,DLC,1,1.00,WW,Nintendo,NSW2,BEE-M-AA59A,SOJ,11-Nov-25,Nov-25,PRE,19-Nov-25,7,Presubmission,DLC ROM (7 indexes),,
Biscus,Game,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,11-Nov-25,Nov-25,PRE,14-Nov-25,4,Presubmission,11/10 sign-off; trc sweep,,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,13-Nov-25,Nov-25,PRE,14-Nov-25,2,Presubmission,LEGENDARY CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,13-Nov-25,Nov-25,PRE,14-Nov-25,2,Presubmission,LEGENDARY CHARACTER OUTFIT PACK (LEGENDARY COORDINATE PACK),,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,13-Nov-25,Nov-25,PRE,14-Nov-25,2,Presubmission,GARAKE CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,13-Nov-25,Nov-25,PRE,14-Nov-25,2,Presubmission,LEGENDARY BGM CD PACK (BGM PACK) ,,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,13-Nov-25,Nov-25,PRE,14-Nov-25,2,Presubmission,ICHIBAN LEGENDARY LAD (MEMBER KASUGA),,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,13-Nov-25,Nov-25,PRE,14-Nov-25,2,Presubmission,ICHIBAN KASUGA LEGENDARY OUTFIT PACK (KASUGA COORDINATE),,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,13-Nov-25,Nov-25,PRE,14-Nov-25,2,Presubmission,LEGENDARY LADS & GALS PACK (LEGENDARY BOYS AND LADIES SET),,
Biscus,Game,1,2.0.4540.0,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,12-Nov-25,Nov-25,PRE,18-Nov-25,5,Presubmission,"3 CFRs (XR-001, XR-003, XR-999)",,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,12-Nov-25,Nov-25,PRE,18-Nov-25,5,Presubmission,Legendary BGM CD Pack,,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,12-Nov-25,Nov-25,PRE,18-Nov-25,5,Presubmission,Flip Phone Customization Set,,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,12-Nov-25,Nov-25,PRE,18-Nov-25,5,Presubmission,Ichiban Kasuga Legendary Outfit Pack,,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,12-Nov-25,Nov-25,PRE,18-Nov-25,5,Presubmission,Legendary Lads & Gals Pack,,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,12-Nov-25,Nov-25,PRE,18-Nov-25,5,Presubmission,Legendary Character Outfit Pack,,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,12-Nov-25,Nov-25,PRE,18-Nov-25,5,Presubmission,Ryukyu Gal Gang: Customization Pack,,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,12-Nov-25,Nov-25,PRE,18-Nov-25,5,Presubmission,Ryukyu Gal Gang: Ichiban Legendary Lad,,
Nexus2 K1,Game,1,n/a,WW,Valve,Steam,20706224,SOA,11-Nov-25,Nov-25,PASS,12-Nov-25,2,,Final signed-off build,,
Nexus2 K2,Game,1,n/a,WW,Valve,Steam,20733812,SOA,11-Nov-25,Nov-25,PASS,11-Nov-25,1,,Final signed-off build,,
Gelande,Game,1,1.00,WW,Valve,Steam,20700386,SOA,13-Nov-25,Nov-25,PASS,20-Nov-25,6,,Early build review,,
Gelande,Patch,1,1.11,WW,Nintendo,NSW2,BEE-U-AAGRA,SOJ,17-Nov-25,Nov-25,PASS,21-Nov-25,5,,v3 patch,,
Terra,Patch,1,1.2.1,WW,Nintendo,NSW,HAC-U-A8QFA,SOJ,12-Nov-25,Nov-25,PASS,25-Nov-25,10,,NSW2 on-card patch (physical); display ver 1.01 rollback patch since can't contain other IPs (copyright/licensing),,
Terra,DLC,1,1.0.0,WW,Nintendo,NSW,HAC-M-A8QFA,SOJ,12-Nov-25,Nov-25,PASS,13-Nov-25,2,,"PAC-MAN DLC
DLC Archive no. 03 (DLC0003)",,
Terra,DLC,1,1.01,WW,Nintendo,NSW2,HAC-P-A8QFH,SOJ,27-Nov-25,Nov-25,PASS,4-Dec-25,6,,NSW2 on-card DLC (physical); new game code to be output (DLC Archive 02),,
Gelande,Patch,1,1.011.000,WW,Sony,PS5,PPSA-31327,SOJ,21-Nov-25,Nov-25,PASS,23-Nov-25,1,,D1P,,
Gelande,Patch,1,1.012.000,WW,Sony,PS5,PPSA-31327,SOJ,2-Dec-25,Dec-25,PASS,3-Dec-25,2,,Hotfix patch (1.12),,
Gelande,Patch,1,2.11.2110.0,WW,Microsoft,XBS,9NRKLTWN2ZQ7,SOA,2-Dec-25,Dec-25,PASS,4-Dec-25,3,,"D1P; temp exceptions for XR-124, XR-064 valid till end of Dec (1.11, CU1)",,
Gelande,Patch,1,2.12.2140.0,WW,Microsoft,XBS,9NRKLTWN2ZQ7,SOA,4-Dec-25,Dec-25,PASS,10-Dec-25,5,,"Hotfix patch (1.12, CU2)",,
Carina,Patch,1,1.03,WW,Nintendo,NSW2,BEE-P-AAUZA,SOJ,2-Dec-25,Dec-25,PASS,10-Dec-25,7,,Game v4 patch,,
Carina,Patch,1,1.01,WW,Nintendo,NSW2,BEE-P-AAVJA,SOJ,2-Dec-25,Dec-25,PASS,8-Dec-25,5,,Demo v1 patch,,
Carina,Patch,1,1.02,WW,Nintendo,NSW2,BEE-P-AAVKA,SOJ,26-Nov-25,Nov-25,PASS,4-Dec-25,7,,Artbook v2 patch,,
Carina,Patch,1,1.02,WW,Nintendo,NSW2,BEE-P-AAVMA,SOJ,26-Nov-25,Nov-25,PASS,4-Dec-25,7,,OST v2 patch,,
APK2,Patch,1,1.40,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,26-Nov-25,Nov-25,PASS,4-Dec-25,7,,1.40 patch,,
APK2,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-BC7VB,SOJ,26-Nov-25,Nov-25,PASS,4-Dec-25,7,,Akaza DLC3,,
APK2,Patch,1,1.40,WW,Sony,PS5,PPSA-25427,SOJ,10-Dec-25,Dec-25,PASS,10-Dec-25,1,,1.40 patch,,
APK2,Patch,1,1.40,WW,Sony,PS4,CUSA-50716,SOJ,10-Dec-25,Dec-25,PASS,10-Dec-25,1,,1.40 patch,,
APK2,Patch,1,1.40,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,26-Nov-25,Nov-25,PASS,27-Nov-25,2,,1.40 patch,,
APK2,Patch,1,1.40,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,26-Nov-25,Nov-25,PASS,27-Nov-25,2,,1.40 patch,,
APK2,Patch,1,1.40,WW,Valve,Steam,21029112,SOA,9-Dec-25,Dec-25,PASS,9-Dec-25,1,,1.40 patch,,
APK2,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,9-Dec-25,Dec-25,PASS,9-Dec-25,1,,Akaza DLC3,,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,10-Dec-25,Dec-25,PASS,14-Dec-25,3,,Akaza DLC3,,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,10-Dec-25,Dec-25,PASS,14-Dec-25,3,,PS5 Tournament DLC,,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,10-Dec-25,Dec-25,PASS,14-Dec-25,3,,Akaza DLC3,,
APK2,DLC,1,1.00,WW,Microsoft,XB1,9N0LF2J5BQ3M,SOA,26-Nov-25,Nov-25,PASS,27-Nov-25,2,,Akaza DLC3,,
APK2,DLC,1,1.00,WW,Microsoft,XBS,9N0LF2J5BQ3M,SOA,26-Nov-25,Nov-25,PASS,27-Nov-25,2,,Akaza DLC3,,
Terra,Patch,1,1.2.2,WW,Nintendo,NSW,HAC-U-A8QFA,SOJ,4-Dec-25,Dec-25,PASS,14-Dec-25,7,,1.2.2 hotfix patch; sign-off 12/3,,
Terra,Patch,1,1.2.2,WW,Nintendo,NSW2,HAC-U-A8QFH,SOJ,4-Dec-25,Dec-25,PASS,14-Dec-25,7,,1.2.2 hotfix patch; sign-off 12/3,,
Terra,Patch,1,1.2.2,WW,Sony,PS4,CUSA-35016,SOJ,7-Dec-25,Dec-25,PASS,8-Dec-25,1,,1.2.2 hotfix patch; sign-off 12/4,,
Terra,Patch,1,1.2.2,WW,Sony,PS5,PPSA-08804,SOJ,7-Dec-25,Dec-25,PASS,8-Dec-25,1,,1.2.2 hotfix patch; sign-off 12/4,,
Terra,Patch,1,1.2.2,WW,Microsoft,XB1,9NJZSFP2ZNVK,SOA,9-Dec-25,Dec-25,PASS,10-Dec-25,2,,1.2.2 hotfix patch; sign-off 12/9,,
Terra,Patch,1,1.2.2,WW,Microsoft,XBS,9NJZSFP2ZNVK,SOA,9-Dec-25,Dec-25,PASS,10-Dec-25,2,,1.2.2 hotfix patch; sign-off 12/9,,
Terra,Patch,1,1.2.2,WW,Valve,Steam,21052334,SOA,10-Dec-25,Dec-25,PASS,10-Dec-25,1,,1.2.2 hotfix patch; sign-off 12/10,,
Terra,Patch,1,2.2.2.0,WW,Epic,EGS,193995,SOA,8-Dec-25,Dec-25,PASS,9-Dec-25,2,,1.2.2 hotfix patch; sign-off 12/8,,
